timestamp,open,high,low,close,volume
2025-01-27 19:24:00,394.96,395.2599,394.858,394.8892,47689.0
2025-01-27 19:25:00,394.94,395.84,394.94,395.55,93720.0
2025-01-27 19:26:00,395.48,395.85,395.32,395.85,60498.0
2025-01-27 19:27:00,395.8462,396.38,395.7708,396.11,89569.0
2025-01-27 19:28:00,396.06,396.55,396.0,396.32,67484.0
2025-01-27 19:29:00,396.34,396.61,396.1893,396.46,67568.0
2025-01-27 19:30:00,396.45,396.47,395.61,395.77,85456.0
2025-01-27 19:31:00,395.72,395.9609,395.15,395.6,58839.0
2025-01-27 19:32:00,395.61,396.2489,395.61,396.16,49162.0
2025-01-27 19:33:00,396.07,396.6099,396.01,396.2559,60525.0
2025-01-27 19:34:00,396.31,396.4,396.0001,396.3338,43036.0
2025-01-27 19:35:00,396.36,396.43,395.82,395.9413,53025.0
2025-01-27 19:36:00,395.8,396.24,395.606,395.73,58117.0
2025-01-27 19:37:00,395.75,396.0499,395.43,395.65,53068.0
2025-01-27 19:38:00,395.69,395.72,395.04,395.22,57713.0
2025-01-27 19:39:00,395.22,395.96,395.14,395.7,56734.0
2025-01-27 19:40:00,395.71,395.96,395.41,395.63,66703.0
2025-01-27 19:41:00,395.5391,395.5391,394.82,394.865,74059.0
2025-01-27 19:42:00,394.8,394.8699,393.99,394.08,131030.0
2025-01-27 19:43:00,394.03,394.12,393.49,393.63,135399.0
2025-01-27 19:44:00,393.555,393.7,393.07,393.17,166787.0
2025-01-27 19:45:00,393.3671,393.427,392.82,392.95,158951.0
2025-01-27 19:46:00,393.02,393.02,392.3,392.46,138081.0
2025-01-27 19:47:00,392.5198,392.74,392.15,392.45,117658.0
2025-01-27 19:48:00,392.42,392.5,391.66,391.7,176232.0
2025-01-27 19:49:00,391.7,392.0,391.4,391.625,144056.0
2025-01-27 19:50:00,391.7,391.9199,390.85,390.88,218321.0
2025-01-27 19:51:00,390.98,391.3899,390.56,391.23,166459.0
2025-01-27 19:52:00,391.3499,391.43,390.66,390.86,155852.0
2025-01-27 19:53:00,390.77,391.04,390.3314,390.49,154865.0
2025-01-27 19:54:00,390.44,391.09,390.32,390.37,122280.0
2025-01-27 19:55:00,390.48,390.63,390.15,390.26,99243.0
2025-01-27 19:56:00,390.265,390.49,390.0601,390.3355,110423.0
2025-01-27 19:57:00,390.34,391.0999,390.2336,391.035,151287.0
2025-01-27 19:58:00,391.12,391.3,390.0,390.12,159072.0
2025-01-27 19:59:00,390.06,390.16,389.39,389.52,400607.0
2025-01-27 20:00:00,389.55,390.24,389.0,390.16,216435.0
2025-01-27 20:01:00,390.23,390.7684,390.17,390.49,169417.0
2025-01-27 20:02:00,390.53,391.65,390.51,391.625,158726.0
2025-01-27 20:03:00,391.625,391.69,391.33,391.58,121356.0
2025-01-27 20:04:00,391.6,392.3588,391.581,392.11,176132.0
2025-01-27 20:05:00,392.05,392.05,391.56,391.85,101929.0
2025-01-27 20:06:00,391.8,392.2,391.4841,392.01,100361.0
2025-01-27 20:07:00,392.01,392.39,391.8,392.22,100664.0
2025-01-27 20:08:00,392.24,393.21,391.76,392.9999,147611.0
2025-01-27 20:09:00,392.9,393.39,392.82,393.1974,101334.0
2025-01-27 20:10:00,393.19,393.5486,393.0,393.365,116234.0
2025-01-27 20:11:00,393.3,393.95,393.24,393.3513,103240.0
2025-01-27 20:12:00,393.3,393.95,393.05,393.655,87636.0
2025-01-27 20:13:00,393.6,393.67,392.15,392.185,133752.0
2025-01-27 20:14:00,392.18,392.41,391.76,392.25,120650.0
2025-01-27 20:15:00,392.19,392.27,391.86,392.1261,55228.0
2025-01-27 20:16:00,392.105,392.5,392.01,392.3698,83743.0
2025-01-27 20:17:00,392.37,392.56,391.685,391.84,98377.0
2025-01-27 20:18:00,391.86,392.76,391.86,392.75,94576.0
2025-01-27 20:19:00,392.8,393.58,392.8,393.45,116648.0
2025-01-27 20:20:00,393.45,393.94,393.0,393.875,94011.0
2025-01-27 20:21:00,393.84,394.07,393.56,393.82,81005.0
2025-01-27 20:22:00,393.76,394.2,393.36,394.14,109107.0
2025-01-27 20:23:00,394.22,394.53,394.0,394.22,78931.0
2025-01-27 20:24:00,394.0901,394.9002,394.0901,394.39,115057.0
2025-01-27 20:25:00,394.395,394.52,393.73,394.3301,90464.0
2025-01-27 20:26:00,394.49,394.88,394.23,394.83,83276.0
2025-01-27 20:27:00,394.75,395.42,394.6429,394.8168,199906.0
2025-01-27 20:28:00,394.81,394.91,394.5,394.7,75513.0
2025-01-27 20:29:00,394.7,394.78,394.3601,394.5,71979.0
2025-01-27 20:30:00,394.5,394.92,393.9001,394.18,129761.0
2025-01-27 20:31:00,394.18,394.44,393.82,393.865,106117.0
2025-01-27 20:32:00,393.83,394.0,393.1701,393.3,95335.0
2025-01-27 20:33:00,393.3299,393.41,392.4,392.536,124891.0
2025-01-27 20:34:00,392.5,393.0812,392.41,392.81,82006.0
2025-01-27 20:35:00,392.83,393.8899,392.82,393.6,122649.0
2025-01-27 20:36:00,393.6337,394.64,393.55,394.44,120679.0
2025-01-27 20:37:00,394.3781,394.65,394.0,394.17,93350.0
2025-01-27 20:38:00,394.165,394.43,393.53,394.2,88416.0
2025-01-27 20:39:00,394.14,394.57,394.0,394.14,82541.0
2025-01-27 20:40:00,394.19,394.5393,393.64,393.6818,72385.0
2025-01-27 20:41:00,393.78,393.9999,393.1701,393.7199,104644.0
2025-01-27 20:42:00,393.655,394.1351,393.5002,393.78,99498.0
2025-01-27 20:43:00,393.71,394.0,393.45,393.79,78854.0
2025-01-27 20:44:00,393.76,393.89,393.39,393.82,83521.0
2025-01-27 20:45:00,393.81,395.18,393.735,394.76,174557.0
2025-01-27 20:46:00,394.79,395.3,394.46,394.65,121234.0
2025-01-27 20:47:00,394.7118,394.7799,394.3,394.695,96264.0
2025-01-27 20:48:00,394.7224,395.4,394.41,394.45,146188.0
2025-01-27 20:49:00,394.4923,394.6,394.03,394.47,113312.0
2025-01-27 20:50:00,394.35,395.89,394.0,395.406,215178.0
2025-01-27 20:51:00,395.4,395.89,394.91,395.08,153079.0
2025-01-27 20:52:00,395.13,395.48,394.67,394.905,104865.0
2025-01-27 20:53:00,394.98,395.49,394.951,395.2894,131201.0
2025-01-27 20:54:00,395.32,396.0,394.0,394.545,248561.0
2025-01-27 20:55:00,394.71,396.45,394.655,396.23,233769.0
2025-01-27 20:56:00,396.19,396.5,395.64,395.84,190426.0
2025-01-27 20:57:00,395.805,396.48,395.775,396.375,152075.0
2025-01-27 20:58:00,396.4,396.4428,395.9,396.01,200929.0
2025-01-27 20:59:00,396.07,397.45,395.99,397.06,660605.0
2025-01-27 21:00:00,397.15,397.94,396.5707,397.06,128941.0
2025-01-27 21:01:00,397.09,398.4462,397.05,397.5,35954.0
2025-01-27 21:02:00,397.95,398.07,397.4052,397.989,10348.0
2025-01-27 21:03:00,398.0,398.15,397.7,398.15,18357.0
2025-01-27 21:04:00,398.19,399.5,398.19,399.5,29420.0
2025-01-27 21:05:00,399.5,399.9,399.29,399.7467,42969.0
2025-01-27 21:06:00,399.65,399.65,398.71,398.71,26713.0
2025-01-27 21:07:00,399.29,399.4222,399.0,399.04,8296.0
2025-01-27 21:08:00,399.1853,399.39,397.15,398.8,26551.0
2025-01-27 21:09:00,399.15,399.43,399.0,399.3,12480.0
2025-01-27 21:10:00,399.3,399.4308,399.07,399.07,6398.0
2025-01-27 21:11:00,399.07,399.15,398.76,398.89,11252.0
2025-01-27 21:12:00,398.76,398.8,398.5,398.5,5589.0
2025-01-27 21:13:00,398.5,398.9,398.5,398.7562,9462.0
2025-01-27 21:14:00,398.805,399.15,398.805,399.12,5729.0
2025-01-27 21:15:00,399.0,399.3,399.0,399.3,12157.0
2025-01-27 21:16:00,399.3,399.4,399.2,399.398,5954.0
2025-01-27 21:17:00,399.3,399.3,399.0,399.0037,4183.0
2025-01-27 21:18:00,399.0,399.15,399.0,399.09,3819.0
2025-01-27 21:19:00,399.0,399.1,398.8,398.8,7695.0
2025-01-27 21:20:00,398.76,398.9,398.76,398.9,2891.0
2025-01-27 21:21:00,398.81,398.81,398.3308,398.55,7752.0
2025-01-27 21:22:00,398.5895,398.9,398.5895,398.8988,2512.0
2025-01-27 21:23:00,398.7206,399.0,398.7206,398.81,4671.0
2025-01-27 21:24:00,399.0,399.1,398.91,399.1,3538.0
2025-01-27 21:25:00,399.0664,399.2,398.81,398.81,4470.0
2025-01-27 21:26:00,398.81,399.05,398.81,399.05,4484.0
2025-01-27 21:27:00,398.8172,399.0,398.8172,399.0,1365.0
2025-01-27 21:28:00,398.88,399.0,398.81,398.8138,1668.0
2025-01-27 21:29:00,398.9,398.9,398.81,398.8118,2500.0
2025-01-27 21:30:00,398.99,399.1,398.85,398.9015,3314.0
2025-01-27 21:31:00,398.98,399.2,398.98,399.2,2272.0
2025-01-27 21:32:00,399.0101,399.0101,398.81,398.8301,4211.0
2025-01-27 21:33:00,398.92,398.93,398.87,398.8995,1695.0
2025-01-27 21:34:00,398.9,399.18,398.83,399.18,3910.0
2025-01-27 21:35:00,399.1799,399.2,399.1799,399.1988,3819.0
2025-01-27 21:36:00,399.0053,399.0793,399.0,399.0,2663.0
2025-01-27 21:37:00,399.0,399.09,398.81,398.81,3582.0
2025-01-27 21:38:00,398.8138,398.8147,398.81,398.81,3608.0
2025-01-27 21:39:00,398.891,398.92,398.8275,398.92,4701.0
2025-01-27 21:40:00,399.0,399.0,398.86,399.0,3744.0
2025-01-27 21:41:00,398.9,398.9936,398.85,398.9936,2143.0
2025-01-27 21:42:00,398.96,398.96,398.85,398.88,2576.0
2025-01-27 21:43:00,398.9,398.9,398.81,398.81,3451.0
2025-01-27 21:44:00,398.81,398.85,398.81,398.85,2456.0
2025-01-27 21:45:00,398.9,398.95,398.81,398.95,3429.0
2025-01-27 21:46:00,398.99,399.0,398.5,398.52,8725.0
2025-01-27 21:47:00,398.59,398.7048,398.5,398.5,1595.0
2025-01-27 21:48:00,398.6,398.71,398.55,398.55,4077.0
2025-01-27 21:49:00,398.6,398.81,398.54,398.6,2457.0
2025-01-27 21:50:00,398.6,398.6,398.2508,398.2508,2461.0
2025-01-27 21:51:00,398.2565,398.2565,398.05,398.14,3669.0
2025-01-27 21:52:00,398.006,398.07,398.006,398.07,3673.0
2025-01-27 21:53:00,398.005,398.17,398.0,398.0,3608.0
2025-01-27 21:54:00,398.0513,398.0513,397.15,398.04,1143.0
2025-01-27 21:55:00,398.0,398.0,397.81,397.9499,3786.0
2025-01-27 21:56:00,397.86,398.19,397.84,398.19,3292.0
2025-01-27 21:57:00,398.2,398.48,398.2,398.2315,2580.0
2025-01-27 21:58:00,398.3,398.31,398.28,398.29,1586.0
2025-01-27 21:59:00,398.45,398.45,398.2057,398.2057,616.0
2025-01-27 22:00:00,398.43,398.43,398.4,398.4,1105.0
2025-01-27 22:01:00,398.28,398.4,398.23,398.23,1199.0
2025-01-27 22:02:00,398.45,398.45,398.45,398.45,1038.0
2025-01-27 22:03:00,398.49,398.7,398.45,398.7,2194.0
2025-01-27 22:04:00,398.7,398.75,398.5,398.71,1454.0
2025-01-27 22:05:00,398.73,399.0,398.71,398.8801,6642.0
2025-01-27 22:06:00,398.95,399.1,398.95,399.01,2641.0
2025-01-27 22:07:00,398.9885,399.1,398.9745,399.1,1178.0
2025-01-27 22:08:00,399.1958,399.1958,399.1,399.11,1105.0
2025-01-27 22:09:00,399.05,399.13,398.75,398.75,2698.0
2025-01-27 22:10:00,398.94,398.94,398.66,398.71,1969.0
2025-01-27 22:11:00,398.65,398.65,398.64,398.64,3137.0
2025-01-27 22:12:00,398.34,398.361,398.3,398.361,1902.0
2025-01-27 22:13:00,398.35,398.35,398.3277,398.3277,786.0
2025-01-27 22:14:00,398.22,398.53,398.22,398.2201,1871.0
2025-01-27 22:15:00,398.4,398.54,398.23,398.23,2123.0
2025-01-27 22:16:00,398.39,398.39,398.39,398.39,533.0
2025-01-27 22:17:00,398.44,398.44,398.23,398.23,2633.0
2025-01-27 22:18:00,398.2,398.35,398.1335,398.26,1895.0
2025-01-27 22:19:00,398.34,398.4,398.34,398.4,1089.0
2025-01-27 22:20:00,398.44,398.54,398.28,398.54,2254.0
2025-01-27 22:21:00,398.51,398.51,398.28,398.28,976.0
2025-01-27 22:22:00,398.33,398.54,398.33,398.54,1943.0
2025-01-27 22:23:00,398.54,398.64,398.54,398.64,1537.0
2025-01-27 22:24:00,398.6365,398.6365,398.5,398.5,862.0
2025-01-27 22:25:00,398.57,398.57,398.47,398.47,471.0
2025-01-27 22:26:00,398.47,398.57,398.2,398.5,3315.0
2025-01-27 22:27:00,398.2,398.3,398.2,398.3,1099.0
2025-01-27 22:28:00,398.16,398.53,398.16,398.53,2669.0
2025-01-27 22:29:00,398.48,398.5,398.2476,398.2476,914.0
2025-01-27 22:31:00,398.25,398.3999,398.25,398.3999,1048.0
2025-01-27 22:32:00,398.25,398.4,398.25,398.38,1160.0
2025-01-27 22:33:00,398.4,398.58,398.4,398.58,2223.0
2025-01-27 22:34:00,398.58,398.7,398.58,398.7,1562.0
2025-01-27 22:35:00,398.868,398.868,398.31,398.31,2924.0
2025-01-27 22:36:00,398.42,398.45,398.42,398.45,900.0
2025-01-27 22:37:00,398.39,398.42,398.27,398.4,2079.0
2025-01-27 22:38:00,398.4,398.4,398.23,398.23,933.0
2025-01-27 22:39:00,398.2441,398.35,398.2441,398.35,4415.0
2025-01-27 22:40:00,398.35,398.36,398.35,398.36,1425.0
2025-01-27 22:41:00,398.35,398.39,398.24,398.3824,1427.0
2025-01-27 22:42:00,398.2459,398.39,398.18,398.39,2203.0
2025-01-27 22:43:00,398.54,398.7425,398.4565,398.4702,1436.0
2025-01-27 22:44:00,398.46,398.8403,398.46,398.8403,736.0
2025-01-27 22:45:00,398.7975,398.7975,398.5261,398.5261,967.0
2025-01-27 22:46:00,398.63,398.748,398.6001,398.748,1126.0
2025-01-27 22:47:00,398.6135,398.7495,398.5,398.6,3289.0
2025-01-27 22:48:00,398.45,398.53,398.25,398.5,5493.0
2025-01-27 22:49:00,398.6013,398.6013,398.293,398.293,417.0
2025-01-27 22:50:00,398.5915,398.5915,398.5915,398.5915,375.0
2025-01-27 22:51:00,398.37,398.37,398.37,398.37,614.0
2025-01-27 22:52:00,398.48,398.48,398.48,398.48,422.0
2025-01-27 22:53:00,398.5,398.5,398.5,398.5,945.0
2025-01-27 22:54:00,398.46,398.46,398.3763,398.3763,885.0
2025-01-27 22:55:00,398.45,398.5968,398.45,398.5968,1108.0
2025-01-27 22:57:00,398.32,398.39,398.32,398.39,1105.0
2025-01-27 22:58:00,398.52,398.52,398.26,398.2603,2197.0
2025-01-27 23:00:00,398.25,398.39,398.25,398.39,2179.0
2025-01-27 23:01:00,398.5,398.5999,398.36,398.36,2037.0
2025-01-27 23:02:00,398.36,398.36,398.36,398.36,858.0
2025-01-27 23:03:00,398.59,398.6,398.33,398.34,2406.0
2025-01-27 23:04:00,398.25,398.26,398.2,398.2,2253.0
2025-01-27 23:05:00,398.16,398.2458,397.9955,397.9955,2542.0
2025-01-27 23:06:00,398.0,398.07,397.8067,398.07,4322.0
2025-01-27 23:07:00,398.07,398.07,398.07,398.07,624.0
2025-01-27 23:08:00,398.0,398.07,397.95,398.07,1579.0
2025-01-27 23:09:00,398.0012,398.07,398.0,398.01,2801.0
2025-01-27 23:10:00,398.29,398.42,398.29,398.42,719.0
2025-01-27 23:11:00,398.5417,398.5417,398.5417,398.5417,427.0
2025-01-27 23:13:00,398.42,398.42,398.42,398.42,268.0
2025-01-27 23:14:00,398.4,398.4,398.4,398.4,484.0
2025-01-27 23:15:00,398.2,398.4478,398.2,398.2,2266.0
2025-01-27 23:16:00,398.3,398.3,398.0108,398.0108,2430.0
2025-01-27 23:17:00,398.0104,398.0405,398.0104,398.0405,309.0
2025-01-27 23:18:00,398.31,398.31,398.0135,398.1484,1448.0
2025-01-27 23:19:00,398.0135,398.0135,398.0135,398.0135,440.0
2025-01-27 23:20:00,398.15,398.15,397.9,397.9,2301.0
2025-01-27 23:21:00,397.691,397.691,397.6878,397.6878,2620.0
2025-01-27 23:22:00,397.6,397.6,397.126,397.16,3971.0
2025-01-27 23:23:00,397.15,397.25,397.15,397.25,1054.0
2025-01-27 23:24:00,397.6,397.99,397.6,397.99,732.0
2025-01-27 23:25:00,397.5228,398.0,397.2072,397.2072,3426.0
2025-01-27 23:26:00,397.12,397.12,396.7501,396.7501,8484.0
2025-01-27 23:27:00,397.0,397.0,396.65,396.65,3612.0
2025-01-27 23:28:00,396.65,396.73,396.5,396.6999,4415.0
2025-01-27 23:29:00,396.69,396.9778,396.69,396.9778,4570.0
2025-01-27 23:30:00,396.7617,396.9899,396.756,396.85,2725.0
2025-01-27 23:31:00,396.85,396.85,396.81,396.82,714.0
2025-01-27 23:32:00,396.88,396.88,396.8,396.82,1465.0
2025-01-27 23:33:00,396.83,396.83,396.83,396.83,388.0
2025-01-27 23:34:00,396.769,396.769,396.769,396.769,590.0
2025-01-27 23:35:00,396.527,396.527,396.527,396.527,643.0
2025-01-27 23:36:00,396.75,396.75,396.75,396.75,1402.0
2025-01-27 23:37:00,396.8928,396.8928,396.74,396.7758,936.0
2025-01-27 23:38:00,396.78,396.8,396.75,396.8,3552.0
2025-01-27 23:39:00,396.89,396.89,396.88,396.88,2203.0
2025-01-27 23:40:00,396.87,396.9958,396.8209,396.9958,2284.0
2025-01-27 23:41:00,396.89,396.97,396.82,396.83,4043.0
2025-01-27 23:42:00,397.19,397.19,397.0,397.15,962.0
2025-01-27 23:43:00,397.01,397.01,397.01,397.01,425.0
2025-01-27 23:44:00,397.19,397.19,397.19,397.19,1561.0
2025-01-27 23:45:00,397.18,397.18,397.0,397.0,601.0
2025-01-27 23:46:00,397.25,397.25,397.0008,397.001,927.0
2025-01-27 23:47:00,397.1497,397.1497,397.07,397.07,927.0
2025-01-27 23:48:00,397.0,397.0,397.0,397.0,898.0
2025-01-27 23:49:00,396.95,397.25,396.95,397.25,1949.0
2025-01-27 23:50:00,397.48,397.5,397.48,397.4927,1288.0
2025-01-27 23:51:00,397.26,397.5,397.26,397.47,1969.0
2025-01-27 23:52:00,397.3,397.5,397.26,397.5,4056.0
2025-01-27 23:53:00,397.59,397.6,397.5002,397.6,1686.0
2025-01-27 23:55:00,397.74,397.74,397.74,397.74,521.0
2025-01-27 23:56:00,397.7343,397.7343,397.5,397.5,2442.0
2025-01-27 23:57:00,397.72,397.72,397.2773,397.2961,901.0
2025-01-27 23:58:00,397.44,397.5,397.42,397.42,720.0
2025-01-27 23:59:00,397.4,397.4,397.4,397.4,482.0
2025-01-28 00:00:00,397.35,397.35,397.35,397.35,443.0
2025-01-28 00:01:00,397.24,397.3463,397.0075,397.1853,2704.0
2025-01-28 00:02:00,397.0047,397.1,397.0047,397.1,1053.0
2025-01-28 00:03:00,397.1001,397.499,397.1001,397.499,1394.0
2025-01-28 00:04:00,397.07,397.07,397.07,397.07,807.0
2025-01-28 00:05:00,397.25,397.5199,397.2499,397.5199,1273.0
2025-01-28 00:06:00,397.35,397.39,397.2,397.39,782.0
2025-01-28 00:09:00,397.0705,397.0705,397.0705,397.0705,252.0
2025-01-28 00:10:00,397.06,397.06,397.05,397.05,985.0
2025-01-28 00:11:00,397.06,397.06,397.06,397.06,494.0
2025-01-28 00:12:00,397.0076,397.0076,397.0076,397.0076,846.0
2025-01-28 00:13:00,397.32,397.32,397.0383,397.0427,460.0
2025-01-28 00:14:00,397.13,397.44,397.13,397.44,1873.0
2025-01-28 00:15:00,397.02,397.45,397.02,397.4395,924.0
2025-01-28 00:16:00,397.171,397.25,397.0784,397.25,1310.0
2025-01-28 00:17:00,397.04,397.193,397.04,397.193,2154.0
2025-01-28 00:18:00,397.4498,397.4498,397.4498,397.4498,336.0
2025-01-28 00:19:00,397.3999,397.4,397.3999,397.4,745.0
2025-01-28 00:20:00,397.29,397.4,397.1535,397.4,2413.0
2025-01-28 00:21:00,397.29,397.3,397.29,397.3,911.0
2025-01-28 00:22:00,397.201,397.201,397.2,397.2,1243.0
2025-01-28 00:23:00,397.15,397.15,397.03,397.1499,3368.0
2025-01-28 00:24:00,397.15,397.2244,397.03,397.1,3160.0
2025-01-28 00:25:00,397.1,397.3553,397.1,397.3,1749.0
2025-01-28 00:26:00,397.3,397.3,397.3,397.3,1451.0
2025-01-28 00:27:00,397.1988,397.3999,397.1988,397.3999,1489.0
2025-01-28 00:28:00,397.3,397.4,397.3,397.3889,1784.0
2025-01-28 00:29:00,397.35,397.38,397.15,397.15,4068.0
2025-01-28 00:30:00,397.13,397.13,397.13,397.13,886.0
2025-01-28 00:31:00,397.1,397.11,396.85,396.85,2083.0
2025-01-28 00:32:00,396.98,396.98,396.98,396.98,748.0
2025-01-28 00:33:00,397.0025,397.0025,397.0001,397.0001,585.0
2025-01-28 00:34:00,397.0,397.02,396.82,396.82,6231.0
2025-01-28 00:35:00,396.8376,397.03,396.8376,397.03,979.0
2025-01-28 00:36:00,396.85,396.93,396.85,396.93,560.0
2025-01-28 00:37:00,397.0,397.0,397.0,397.0,386.0
2025-01-28 00:38:00,396.98,397.02,396.85,396.85,1588.0
2025-01-28 00:39:00,396.7801,396.7801,396.7801,396.7801,667.0
2025-01-28 00:40:00,396.78,396.91,396.78,396.91,783.0
2025-01-28 00:41:00,396.94,396.94,396.7,396.7,2843.0
2025-01-28 00:42:00,396.8,396.8,396.707,396.707,857.0
2025-01-28 00:43:00,396.78,396.95,396.71,396.71,3407.0
2025-01-28 00:44:00,396.7,396.9,396.3299,396.3299,5282.0
2025-01-28 00:45:00,396.27,396.27,396.142,396.25,3560.0
2025-01-28 00:46:00,396.25,396.25,396.1,396.1396,2410.0
2025-01-28 00:47:00,396.0144,396.03,395.7,395.71,3635.0
2025-01-28 00:48:00,395.6401,395.7,395.55,395.7,2365.0
2025-01-28 00:49:00,395.8899,395.9,395.72,395.75,2035.0
2025-01-28 00:50:00,395.68,395.7998,395.68,395.7392,2477.0
2025-01-28 00:51:00,395.5,395.5363,395.25,395.5,4589.0
2025-01-28 00:52:00,395.4999,396.0,395.4999,396.0,3492.0
2025-01-28 00:53:00,396.0,396.02,395.9,395.9,5318.0
2025-01-28 00:54:00,395.5122,395.99,395.5122,395.99,1823.0
2025-01-28 00:55:00,395.6,395.6,395.5097,395.5097,1655.0
2025-01-28 00:56:00,395.9,395.9,395.9,395.9,400.0
2025-01-28 00:57:00,395.9,396.0,395.701,396.0,4043.0
2025-01-28 00:58:00,395.8101,396.15,395.8101,396.15,3459.0
2025-01-28 00:59:00,396.3,396.4128,396.13,396.41,2733.0
2025-01-28 09:00:00,399.3,399.49,398.34,398.34,10207.0
2025-01-28 09:01:00,398.63,399.25,398.5,399.25,3138.0
2025-01-28 09:02:00,399.46,400.3,399.46,400.24,11452.0
2025-01-28 09:03:00,400.18,400.18,399.5,399.84,8067.0
2025-01-28 09:04:00,399.73,400.55,399.73,400.5,6018.0
2025-01-28 09:05:00,400.34,400.6,400.0,400.26,12526.0
2025-01-28 09:06:00,400.4,400.5,399.9,399.9,4971.0
2025-01-28 09:07:00,400.0,400.5,400.0,400.5,4347.0
2025-01-28 09:08:00,400.17,400.5,400.09,400.5,4408.0
2025-01-28 09:09:00,400.47,400.68,400.47,400.55,6418.0
2025-01-28 09:10:00,400.3,400.3,400.3,400.3,1901.0
2025-01-28 09:11:00,400.32,400.38,399.96,400.14,4418.0
2025-01-28 09:12:00,400.5,400.5,400.1,400.1,2184.0
2025-01-28 09:13:00,400.05,400.05,400.01,400.01,1895.0
2025-01-28 09:14:00,399.98,400.08,399.8,399.8,4861.0
2025-01-28 09:15:00,399.8,400.1,399.43,400.1,6189.0
2025-01-28 09:16:00,400.15,400.2,399.9,400.2,4507.0
2025-01-28 09:17:00,400.0,400.03,399.9,399.9,1974.0
2025-01-28 09:18:00,400.14,400.31,400.14,400.25,1912.0
2025-01-28 09:19:00,400.37,400.37,400.3,400.3,1099.0
2025-01-28 09:20:00,400.23,400.24,400.2,400.2,1236.0
2025-01-28 09:21:00,400.17,400.3,400.14,400.3,2887.0
2025-01-28 09:22:00,400.29,400.29,400.22,400.24,1275.0
2025-01-28 09:23:00,400.14,400.14,400.14,400.14,993.0
2025-01-28 09:24:00,400.13,400.14,399.78,399.78,5729.0
2025-01-28 09:25:00,399.83,399.99,399.69,399.99,2601.0
2025-01-28 09:26:00,400.21,400.21,400.1,400.17,2608.0
2025-01-28 09:27:00,400.17,400.25,399.96,399.96,2651.0
2025-01-28 09:28:00,399.88,399.88,399.88,399.88,843.0
2025-01-28 09:29:00,399.59,399.59,399.5,399.5,2313.0
2025-01-28 09:32:00,399.28,399.39,399.27,399.39,1359.0
2025-01-28 09:33:00,399.59,399.72,399.59,399.61,2556.0
2025-01-28 09:34:00,399.58,399.58,399.58,399.58,502.0
2025-01-28 09:35:00,399.73,399.74,399.73,399.74,574.0
2025-01-28 09:36:00,399.8,399.84,399.8,399.84,2678.0
2025-01-28 09:37:00,399.94,400.0,399.94,400.0,5663.0
2025-01-28 09:38:00,400.16,400.29,400.16,400.29,2522.0
2025-01-28 09:39:00,400.25,400.25,399.28,399.37,4078.0
2025-01-28 09:40:00,399.45,399.58,399.45,399.58,1930.0
2025-01-28 09:41:00,399.43,399.43,399.43,399.43,641.0
2025-01-28 09:42:00,399.48,399.92,399.48,399.92,4175.0
2025-01-28 09:43:00,400.03,400.04,400.03,400.04,1469.0
2025-01-28 09:45:00,399.68,399.68,399.68,399.68,381.0
2025-01-28 09:47:00,399.8,399.8,399.8,399.8,849.0
2025-01-28 09:48:00,399.87,399.93,399.86,399.92,1095.0
2025-01-28 09:49:00,399.78,399.78,399.68,399.68,1667.0
2025-01-28 09:50:00,399.68,399.68,399.68,399.68,540.0
2025-01-28 09:51:00,399.77,399.77,399.75,399.75,784.0
2025-01-28 09:53:00,399.65,399.65,399.65,399.65,622.0
2025-01-28 09:54:00,399.88,399.89,399.7,399.73,2309.0
2025-01-28 09:55:00,399.67,399.78,399.67,399.78,923.0
2025-01-28 09:56:00,399.78,399.78,399.68,399.7,2569.0
2025-01-28 09:57:00,399.68,399.69,399.68,399.69,574.0
2025-01-28 09:58:00,399.6,399.69,399.6,399.69,1302.0
2025-01-28 09:59:00,399.77,400.0,399.77,400.0,3991.0
2025-01-28 10:00:00,400.05,400.1,399.99,400.06,1542.0
2025-01-28 10:01:00,400.2,400.5,400.2,400.5,3120.0
2025-01-28 10:02:00,400.39,400.39,400.39,400.39,598.0
2025-01-28 10:03:00,400.2,400.3,400.2,400.3,850.0
2025-01-28 10:04:00,400.32,400.32,400.32,400.32,680.0
2025-01-28 10:05:00,400.39,400.4,400.39,400.4,923.0
2025-01-28 10:07:00,400.41,400.41,400.39,400.41,1674.0
2025-01-28 10:08:00,400.12,400.12,400.1,400.1,1344.0
2025-01-28 10:09:00,400.11,400.44,400.11,400.44,1174.0
2025-01-28 10:10:00,400.4,400.4,400.4,400.4,541.0
2025-01-28 10:11:00,400.5,400.5,400.4,400.5,1636.0
2025-01-28 10:12:00,400.4,400.4,400.4,400.4,859.0
2025-01-28 10:13:00,400.3,400.3,400.3,400.3,520.0
2025-01-28 10:14:00,400.29,400.32,400.28,400.28,974.0
2025-01-28 10:18:00,400.52,400.52,400.52,400.52,574.0
2025-01-28 10:20:00,400.44,400.44,400.38,400.38,1059.0
2025-01-28 10:21:00,400.4,400.4,400.4,400.4,788.0
2025-01-28 10:22:00,400.33,400.33,400.33,400.33,514.0
2025-01-28 10:23:00,400.3,400.3,400.12,400.12,2833.0
2025-01-28 10:24:00,400.05,400.1,400.05,400.1,859.0
2025-01-28 10:25:00,400.1,400.13,400.09,400.09,1221.0
2025-01-28 10:26:00,400.05,400.05,399.95,399.97,2241.0
